_class_name,_created_at,_object_id,_updated_at,areaName,locationName,projectName
Project,2014-07-14T12:05:49.304Z,xcwmo7hHUZ,2014-07-14T12:06:17.893Z,Train_Rock,Monument_Valley,14-501 Apple
Project,2014-07-14T12:06:33.945Z,vfWdSts0kk,2014-07-14T12:10:12.777Z,Amphitheater,Royal_Gorge,14-501 Apple
Project,2014-07-14T12:21:09.940Z,U4pxkQz9ca,2014-07-14T12:21:21.332Z,Sundial_Bridge,Sundial_Bridge,14-501 Apple
Project,2014-07-14T13:34:47.338Z,5Km0L5lERp,2014-07-14T13:35:18.543Z,Ratho_Station,Edinburgh,14-501 Apple (AFOC)
Project,2014-07-18T14:44:54.366Z,MdHdJaNEw9,2014-07-18T14:45:20.031Z,Helsingborg,Helsingborg,14-501 Apple (AFOC)
Project,2014-07-18T14:46:20.768Z,eaYANXURwe,2014-07-18T14:47:00.272Z,Gloucester,Boston,14-501 Apple
Project,2014-07-18T14:46:30.142Z,XnLdMWb9nt,2014-07-18T14:47:01.389Z,Newburyport,Boston,14-501 Apple
Project,2014-07-18T14:46:34.833Z,tSTjcN0RbK,2014-07-18T14:47:01.799Z,North_Reading,Boston,14-501 Apple
Project,2014-07-18T14:46:45.502Z,EM7eTHGBTm,2014-07-18T14:47:08.558Z,Billerica_v2,Boston,14-501 Apple
Project,2014-07-18T14:47:42.118Z,3pE6Tf2pY1,2014-07-18T14:48:23.210Z,Calhan_Resivoir,Colorado_Springs,14-501 Apple
Project,2014-07-10T12:04:51.201Z,59ei02qWO9,2014-07-10T12:05:10.265Z,Northwood,Toledo,14-501 Apple
Project,2014-07-18T14:48:50.817Z,IIAV58KDZe,2014-07-18T14:49:32.254Z,Gypsum_Mine,Valley_of_Fire,14-501 Apple
Project,2014-07-18T14:48:56.985Z,cPrb0esLFe,2014-07-18T14:49:33.027Z,Moapa_Valley,Valley_of_Fire,14-501 Apple
Project,2014-07-18T14:49:10.874Z,Q7vwgpzvSp,2014-07-18T14:49:38.767Z,Pyramid_Peak,Valley_of_Fire,14-501 Apple
Project,2014-07-18T15:16:49.790Z,TaKhhvqfB2,2014-07-18T15:17:03.626Z,Bridgeport,Bridgeport,14-501 Apple
Project,2014-07-10T12:06:38.579Z,Xz2Pl8RHLr,2014-07-10T12:06:58.807Z,Chalone_Peaks,Pinnacles,14-501 Apple
Project,2014-07-18T15:17:45.247Z,AMvkIUSD2X,2014-07-18T15:18:04.525Z,South_Plateau,Caynon_De_Chelly,14-501 Apple
Project,2014-07-18T15:18:22.744Z,sM7AXPiQh3,2014-07-18T15:18:43.563Z,Silver_Peak,Catalina_Island,14-501 Apple
Project,2014-07-21T17:44:06.411Z,VnknqdMjTX,2014-07-21T17:45:30.038Z,San_Miguel,San_Luis_Obispo,14-501 Apple
Project,2014-07-21T17:44:20.950Z,p4CWEHqfoP,2014-07-21T17:45:30.455Z,San_Louis_Obispo,San_Luis_Obispo,14-501 Apple
Project,2014-07-21T17:44:25.594Z,h1Blv6REc4,2014-07-21T17:45:30.924Z,Santa_Margarita,San_Luis_Obispo,14-501 Apple
Project,2014-07-21T17:44:27.034Z,bShLXmHJHU,2014-07-21T17:45:31.297Z,Paso_Robles,San_Luis_Obispo,14-501 Apple
Project,2014-07-14T11:56:56.384Z,OnZ4kOJL2l,2014-07-14T11:57:37.613Z,Chualar_v2,King_City,14-501 Apple
Project,2014-07-14T11:57:04.009Z,sezqpDBHok,2014-07-14T11:57:37.957Z,King_City_v2,King_City,14-501 Apple
Project,2014-07-21T17:45:00.175Z,89MVndEqNQ,2014-07-21T17:45:32.946Z,Avila_Beach,San_Luis_Obispo,14-501 Apple
Project,2014-07-21T17:45:05.976Z,xH5LbWnadY,2014-07-21T17:45:44.970Z,Arroyo_Beach,San_Luis_Obispo,14-501 Apple
Project,2014-07-21T17:46:11.885Z,CmFkypPJjr,2014-07-21T17:46:30.942Z,Mcconnell_v3,Witchita,14-501 Apple
Project,2014-07-21T17:46:23.441Z,iKm3jsEKQy,2014-07-21T17:46:32.503Z,Witchita_v3,Witchita,14-501 Apple
Project,2014-07-14T11:59:20.058Z,eko9FInvcz,2014-07-14T11:59:53.435Z,Twentynine_Palms,Joshua_Tree,14-501 Apple
Project,2014-07-21T17:50:03.742Z,CcEktLo5r2,2014-07-21T17:50:33.781Z,Chicopee_v2,Springfield,14-501 Apple
Project,2014-07-21T17:50:07.906Z,Hicg524uxV,2014-07-21T17:50:34.175Z,Southhampton,Springfield,14-501 Apple
Project,2014-07-14T12:02:12.085Z,WRpdeNt8SU,2014-07-14T12:04:33.460Z,Lassen_Peak,Lassen_Volcanos,14-501 Apple
Project,2014-07-14T12:02:15.985Z,TzUoo1DS9G,2014-07-14T12:04:38.413Z,Drakesbad,Lassen_Volcanos,14-501 Apple
Project,2014-07-21T17:53:09.814Z,BeqEocldmz,2014-07-21T17:53:30.612Z,Wiesbaden_cc,Wiesbaden,14-501 Apple (AFOC)
Project,2014-07-22T12:21:17.691Z,UeFmjF8MmC,2014-07-22T12:21:38.678Z,Green_Springs,Hanover,14-501 Apple
Project,2014-07-22T12:21:29.040Z,DyDSeBN48P,2014-07-22T12:21:41.785Z,New_Oxford,Hanover,14-501 Apple
Project,2014-07-14T12:05:41.817Z,QE4TomkQVS,2014-07-14T12:06:17.428Z,Stagecoach,Monument_Valley,14-501 Apple
Project,2014-07-22T19:10:33.095Z,E0Iiv5Pp3a,2014-07-22T19:11:31.270Z,East_Greenwich,Providence,14-501 Apple
Project,2014-07-22T19:13:17.134Z,ELDeMO7LcP,2014-07-22T19:13:37.897Z,Campbellton_v3,Atlanta,14-501 Apple
Project,2014-07-22T19:13:27.749Z,PrMHMLymzj,2014-07-22T19:13:41.928Z,Lithonia_v3,Atlanta,14-501 Apple
Project,2014-07-22T19:14:56.050Z,4UO3nYFP6Q,2014-07-22T19:15:53.559Z,Bunker_Hill,Scranton,14-501 Apple
Project,2014-07-18T14:44:54.366Z,MdHdJaNEw9,2014-07-18T14:45:20.031Z,Helsingborg,Helsingborg,14-501 Apple (AFOC)
Project,2014-07-18T14:45:42.710Z,6aR5fQmwLp,2014-07-18T14:45:52.872Z,Helsingor,Helsingor,14-501 Apple (AFOC)
Project,2014-07-28T12:03:57.763Z,zOTIXwLiYO,2014-07-28T12:05:01.642Z,Beaufort_Farms_v2,Harrisburg,14-501 Apple
Project,2014-07-28T12:04:06.837Z,t9S9jvx8f1,2014-07-28T12:05:02.161Z,Elizabethtown_v2,Harrisburg,14-501 Apple
Project,2014-07-18T14:46:26.368Z,xsboaXkoNn,2014-07-18T14:47:01.038Z,Nashua,Boston,14-501 Apple
Project,2014-07-28T12:07:06.848Z,Vb2GW15C0x,2014-07-28T12:07:39.032Z,Krakow_cc,Krakow,14-501 Apple (AFOC)
Project,2014-07-28T12:07:17.739Z,mtGAUDTZ26,2014-07-28T12:07:39.946Z,Wieliczka,Krakow,14-501 Apple (AFOC)
Project,2014-07-28T12:08:01.079Z,bxixuzrdZG,2014-07-28T12:08:21.884Z,Campbellton_v4,Atlanta,14-501 Apple
Project,2014-07-28T12:08:07.237Z,xRrSWJzwgj,2014-07-28T12:08:26.725Z,Lithonia_v4,Atlanta,14-501 Apple
Project,2014-07-28T12:09:42.868Z,EbWRBSeuTE,2014-07-28T12:09:53.673Z,Chmplain,Vermont,14-547
Project,2014-07-28T12:10:29.340Z,kJOzDqgR90,2014-07-28T12:11:27.531Z,Alakai_Swamp,Kauai,14-501 Apple
Project,2014-07-28T12:10:37.210Z,ZupyY8uiFd,2014-07-28T12:11:27.997Z,Barking_Sands,Kauai,14-501 Apple
Project,2014-07-28T12:10:42.121Z,nshoixosfK,2014-07-28T12:11:28.351Z,Hanapepe,Kauai,14-501 Apple
Project,2014-07-28T12:10:51.185Z,52tDXOJ7cm,2014-07-28T12:11:28.694Z,Kawaikini_Peak,Kauai,14-501 Apple
Project,2014-07-28T12:10:54.008Z,yX6ufySigz,2014-07-28T12:11:29.200Z,Kekhana,Kauai,14-501 Apple
Project,2014-07-28T12:10:58.248Z,85dtxxrk7L,2014-07-28T12:11:29.714Z,Mountain,Kauai,14-501 Apple
Project,2014-07-28T12:11:12.828Z,jrsxIHNNzK,2014-07-28T12:11:34.367Z,Omao,Kauai,14-501 Apple
Project,2014-07-28T12:19:14.681Z,lH7kybrbEE,2014-07-28T12:19:33.242Z,North_Syracuse,Syracuse,14-501 Apple
Project,2014-07-18T14:50:16.469Z,EfwNeyLbUT,2014-07-18T14:50:39.210Z,Overvecht,Utrecht,14-501 Apple (AFOC)
Project,2014-07-28T12:20:03.953Z,2KcO12CFO1,2014-07-28T12:20:39.721Z,Cornwall,Poughkeepsie,14-501 Apple
Project,2014-07-28T12:20:04.411Z,c0wDkGQBhN,2014-07-28T12:20:40.292Z,Lloyd,Poughkeepsie,14-501 Apple
Project,2014-07-28T12:20:06.213Z,sULJPSIlpr,2014-07-28T12:22:28.056Z,Newburgh,Poughkeepsie,14-501 Apple
Project,2014-07-28T12:47:03.954Z,kWjfRWsB4i,2014-07-28T12:47:21.010Z,Sint_Pieters,Brussels,14-501 Apple (AFOC)
Project,2014-07-28T12:47:59.348Z,1w4of0uHkR,2014-07-28T12:49:00.810Z,Mechelen_v3,Antwerp,14-501 Apple (AFOC)
Project,2014-07-28T12:50:10.454Z,1ix4Dxu4F8,2014-07-28T12:50:48.202Z,Aquinnah_v2,Marthas_Vineyard,14-501 Apple
Project,2014-07-28T12:50:19.889Z,CYh4uKXq8V,2014-07-28T12:50:48.966Z,Oak_Bluggs_v2,Marthas_Vineyard,14-501 Apple
Project,2014-07-28T12:50:29.078Z,zDJHYR4NPC,2014-07-28T12:50:49.197Z,West_Tisbury,Marthas_Vineyard,14-501 Apple
Project,2014-07-29T11:59:24.292Z,gG5x6nCR2I,2014-07-29T11:59:36.751Z,Breukelen_v2,Utrecht,14-501 Apple (AFOC)
Project,2014-07-31T18:45:16.962Z,wv78lbXR73,2014-07-31T18:45:32.864Z,Ft_Wayne,Ft_Wayne,14-501 Apple
Project,2014-07-31T18:45:17.417Z,zFw3cj29RL,2014-07-31T18:45:33.281Z,Airport,Ft_Wayne,14-501 Apple
Project,2014-07-31T18:45:18.796Z,gUzGo0aZzk,2014-07-31T18:45:38.577Z,Hwy_69,Ft_Wayne,14-501 Apple
Project,2014-07-31T18:46:02.797Z,BIRm3kTrsE,2014-07-31T18:46:26.046Z,Grandville_v2,Grand_Rapids,14-501 Apple
Project,2014-07-31T18:46:50.909Z,D11b2ubqUl,2014-07-31T18:47:00.764Z,Flint_v2,Flint,14-501 Apple
Project,2014-07-31T20:02:15.740Z,lsfodHxD16,2014-07-31T20:02:53.917Z,East_Lansing,Lansing,14-501 Apple
Project,2014-07-31T20:30:55.602Z,sbRRSHloA8,2014-07-31T20:31:52.694Z,Fivemile_Prairie,Spokane,14-501 Apple
Project,2014-07-31T20:31:05.072Z,uJxp8QB83W,2014-07-31T20:31:53.066Z,Latah_Valley_v2,Spokane,14-501 Apple
Project,2014-07-31T20:31:11.010Z,qizbVghzcU,2014-07-31T20:31:53.458Z,Little_Baldy,Spokane,14-501 Apple
Project,2014-07-31T20:31:36.583Z,lPiWnQ9gZL,2014-07-31T20:31:56.638Z,West_Spokane,Spokane,14-501 Apple
Project,2014-08-04T14:34:11.207Z,SLrtgTVkkw,2014-08-04T14:34:39.540Z,Craney_Island,Norfolk,14-501 Apple
Project,2014-08-04T14:34:17.818Z,G2IdAdWFAU,2014-08-04T14:34:39.958Z,Fentress_Airfield,Norfolk,14-501 Apple
Project,2014-08-04T14:34:19.547Z,AhLZJ6ARsD,2014-08-04T14:34:40.441Z,Fleet,Norfolk,14-501 Apple
Project,2014-08-04T14:34:31.294Z,LZPVluFaQa,2014-08-04T14:34:46.176Z,Virginia_Beach,Norfolk,14-501 Apple
Project,2014-08-04T15:39:32.396Z,BkVHYtQQVu,2014-08-04T15:39:44.386Z,Vilvoorde_V2,Brussels,14-501 Apple (AFOC)
Project,2014-08-05T18:40:21.728Z,X8sc2GCHAa,2014-08-05T18:40:52.354Z,Airport_Glasgow,Glasgow,14-501 Apple (AFOC)
Project,2014-08-05T18:40:29.179Z,JR17OY3AKi,2014-08-05T18:40:53.450Z,Bishopbriggs,Glasgow,14-501 Apple (AFOC)
Project,2014-08-05T18:41:28.500Z,grrJ1KOwoC,2014-08-05T18:43:07.627Z,Amphitheater_mtn,Yellowstone,14-501 Apple
Project,2014-08-05T18:41:50.612Z,XoS274akjY,2014-08-05T18:43:10.356Z,Crescent_Hill,Yellowstone,14-501 Apple
Project,2014-07-22T12:21:29.040Z,DyDSeBN48P,2014-07-22T12:21:41.785Z,New_Oxford,Hanover,14-501 Apple
Project,2014-08-05T18:42:14.031Z,Xquq8fjQAv,2014-08-05T18:43:12.570Z,Old_Faithful,Yellowstone,14-501 Apple
Project,2014-08-05T18:42:21.199Z,GkpaNVbMIi,2014-08-05T18:43:12.991Z,Pitchstone_Plateau,Yellowstone,14-501 Apple
Project,2014-07-22T19:10:38.855Z,Pj2wpsxSxP,2014-07-22T19:11:32.166Z,Pawtucket,Providence,14-501 Apple
Project,2014-08-07T12:11:44.312Z,j0VIziFkkG,2014-08-07T12:12:14.854Z,Oresund_Bridge_v2,Malmo,14-501 Apple (AFOC)
Project,2014-08-07T12:16:26.170Z,IGyllCybAb,2014-08-07T12:19:06.288Z,1_Kilauea_9,Kauai,14-501 Apple
Project,2014-08-07T12:17:21.696Z,WJ0bUQ5sfT,2014-08-07T12:19:04.317Z,1_Koloa_r1_9,Kauai,14-501 Apple
Project,2014-08-07T12:17:26.915Z,LVTlN3jPds,2014-08-07T12:19:03.328Z,Mapali_Coast,Kauai,14-501 Apple
Project,2014-08-07T12:17:32.277Z,GcQu6Z0ptb,2014-08-07T12:19:02.652Z,Waimea_Canyon,Kauai,14-501 Apple
Project,2014-08-07T12:17:35.067Z,G2k8MBtVDG,2014-08-07T12:19:02.486Z,Waimea,Kauai,14-501 Apple
Project,2014-08-07T12:20:33.684Z,BPhUFvdFWU,2014-08-07T12:21:13.194Z,Jeff Banning-Lewis Ranch,Colorado,14-552
Project,2014-07-22T19:15:17.686Z,8JdsvlUCWl,2014-07-22T19:15:55.699Z,Laurel_Run,Scranton,14-501 Apple
Project,2014-08-07T12:28:19.729Z,iGh6FOeK0S,2014-08-07T13:04:52.011Z,Skoklosters,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T13:18:28.589Z,FF2lXtjo1i,2014-08-07T13:19:11.745Z,McFarlane_v2,Madison,14-501 Apple
Project,2014-08-07T13:18:32.825Z,XvAYfbYaJF,2014-08-07T13:19:12.258Z,Middleton_v2,Madison,14-501 Apple
Project,2014-08-07T13:19:25.364Z,auOV3eSHXC,2014-08-07T13:19:50.356Z,Alvsborg_v2,Gothenburg,14-501 Apple (AFOC)
Project,2014-08-07T18:43:55.141Z,Y5KeHwqVPT,2014-08-07T18:45:09.239Z,Altenholz,Kiel,14-501 Apple (AFOC)
Project,2014-08-07T18:44:01.692Z,LxTTKXmrdm,2014-08-07T18:45:09.938Z,Dobersdorf,Kiel,14-501 Apple (AFOC)
Project,2014-08-07T18:44:05.472Z,84wYalfznK,2014-08-07T18:45:10.370Z,Suchsdorf,Kiel,14-501 Apple (AFOC)
Project,2014-08-07T18:45:38.080Z,9kvKjpXpS0,2014-08-07T18:46:54.566Z,Castricum,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T18:45:41.775Z,yTbgWu4zZ7,2014-08-07T18:46:54.992Z,Beverwijk,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T18:45:47.881Z,jX18y3fqvk,2014-08-07T18:46:55.955Z,Amstelveen,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T18:45:53.546Z,U7SDJ6JNjg,2014-08-07T18:46:56.965Z,Haarlem_v2,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T18:45:57.540Z,uzq1lCBnMk,2014-08-07T18:46:57.337Z,Hoofddorp,Amsterdam,14-501 Apple (AFOC)
Project,2014-07-28T12:09:42.868Z,EbWRBSeuTE,2014-07-28T12:09:53.673Z,Chmplain,Vermont,14-547
Project,2014-08-07T18:46:18.998Z,VpFJbHqNtL,2014-08-07T18:46:58.556Z,Zaandam_v2,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T18:46:24.828Z,gEQtQUPlX4,2014-08-07T18:46:58.929Z,Zandvoort,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T18:46:39.528Z,N1NbdvfsEE,2014-08-07T18:47:03.726Z,Zwanenburg,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T18:49:26.631Z,NLeV2c4wwx,2014-08-07T18:50:12.796Z,Linkoping,Stockholm,14-501 Apple (AFOC)
Project,2014-08-07T18:49:33.939Z,ixxMEX8ewx,2014-08-07T18:50:13.688Z,Skoklosters,Stockholm,14-501 Apple (AFOC)
Project,2014-08-07T18:49:39.871Z,QzbT9DAw3Y,2014-08-07T18:50:14.077Z,Tornevik,Stockholm,14-501 Apple (AFOC)
Project,2014-08-07T18:49:48.044Z,euWnJHhxcV,2014-08-07T18:50:15.076Z,Vallentuna,Stockholm,14-501 Apple (AFOC)
Project,2014-07-28T12:19:14.681Z,lH7kybrbEE,2014-07-28T12:19:33.242Z,North_Syracuse,Syracuse,14-501 Apple
Project,2014-08-15T17:11:31.310Z,Amg6eh7F40,2014-08-15T17:11:53.678Z,St_Catharines,Welland,14-501 Apple
Project,2014-08-18T12:31:32.672Z,D5calBvCJt,2014-08-18T12:32:16.161Z,Prague_cc_v3,Prague,14-501 Apple (AFOC)
Project,2014-08-18T12:31:50.287Z,w4uq1r42Am,2014-08-18T12:32:16.889Z,Prague_sw_v2,Prague,14-501 Apple (AFOC)
Project,2014-08-18T12:32:01.115Z,YqVhLa7jKR,2014-08-18T12:32:18.210Z,Prague_sw_v3,Prague,14-501 Apple (AFOC)
Project,2014-08-18T12:32:44.325Z,aTX5vq4ph7,2014-08-18T12:32:57.943Z,Moon_v2,Pittsburgh,14-501 Apple
Project,2014-08-18T16:20:55.792Z,k9uSljr1CW,2014-08-18T16:21:19.320Z,Santa_Juanta,Concepcion,14-501 Apple (AFOC)
Project,2014-08-19T16:17:08.282Z,7WxAqGOdBQ,2014-08-19T16:17:23.134Z,Newcastle_cc,Newcastle,14-501 Apple (AFOC)
Project,2014-08-20T13:48:32.808Z,ngmQqw7BuS,2014-08-20T13:49:00.138Z,Valparaiso,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-20T13:48:39.631Z,awFeKO545z,2014-08-20T13:49:00.530Z,West_Valpo,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-29T16:17:18.694Z,XzheVH1SD1,2014-08-29T16:18:11.287Z,Essex,Essex,14-501 Apple
Project,2014-08-29T16:17:21.320Z,W8k2FnaAEx,2014-08-29T16:18:05.906Z,Guilford,Essex,14-501 Apple
Project,2014-08-29T16:17:26.098Z,usFPlLbXUC,2014-08-29T16:18:18.763Z,Middletown_Ct,Essex,14-501 Apple
Project,2014-08-29T16:18:32.817Z,CFku2W5Hu9,2014-08-29T16:18:42.505Z,LKP01_v2,Prague,14-501 Apple (AFOC)
Project,2014-08-29T16:19:02.316Z,rdHVPXL3Sm,2014-08-29T16:19:53.755Z,Christmas,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:20:23.550Z,fMiPmZfF0l,2014-08-29T16:20:48.671Z,Cole_Harbour_v2,Halifax,14-501 Apple
Project,2014-08-29T16:20:34.792Z,QhFZdDCJ50,2014-08-29T16:20:49.899Z,Lake_Major,Halifax,14-501 Apple
Project,2014-08-29T16:20:40.641Z,25XL85ILnO,2014-08-29T16:20:51.023Z,Lower_Sackville,Halifax,14-501 Apple
Project,2014-08-29T19:49:19.790Z,GhZXmsBoSt,2014-08-29T19:49:44.204Z,Tall_Towers,Des_Moines,14-501 Apple
Project,2014-08-29T19:50:15.835Z,BAP9dlstN8,2014-08-29T19:51:00.926Z,Chamberlayne,Richmond,14-501 Apple
Project,2014-08-29T19:50:30.070Z,UZMxINlnpT,2014-08-29T19:51:01.333Z,Mechanicsville,Richmond,14-501 Apple
Project,2014-08-29T19:50:34.860Z,EcMrkJAtps,2014-08-29T19:51:01.659Z,Petersburg,Richmond,14-501 Apple
Project,2014-08-29T20:38:13.745Z,VbmSQHqMdd,2014-08-29T20:39:03.257Z,Westerly,Newport,14-501 Apple
Project,2014-08-29T20:38:18.332Z,kcj3TAZaWD,2014-08-29T20:39:04.095Z,Marion,Newport,14-501 Apple
Project,2014-08-29T20:38:21.528Z,itSOCIyDPr,2014-08-29T20:39:04.461Z,Griswold,Newport,14-501 Apple
Project,2014-08-29T20:38:27.641Z,47mgDf8i2b,2014-08-29T20:39:05.190Z,Freetown,Newport,14-501 Apple
Project,2014-08-29T20:38:31.510Z,OlseNeHolL,2014-08-29T20:39:05.557Z,Fishers_Island,Newport,14-501 Apple
Project,2014-08-29T20:38:35.028Z,tLMBQETdV2,2014-08-29T20:39:05.889Z,Fall_River,Newport,14-501 Apple
Project,2014-08-05T18:40:21.728Z,X8sc2GCHAa,2014-08-05T18:40:52.354Z,Airport_Glasgow,Glasgow,14-501 Apple (AFOC)
Project,2014-08-29T20:38:40.612Z,jrxDA7S1wB,2014-08-29T20:39:06.569Z,Darmouth,Newport,14-501 Apple
Project,2014-08-29T20:38:48.462Z,Z8k1fbfT65,2014-08-29T20:39:08.449Z,Charlestown,Newport,14-501 Apple
Project,2014-09-02T13:52:08.427Z,Z7RVxzhksO,2014-09-02T13:52:29.509Z,Warwick_v2,Providence,14-501 Apple
Project,2014-09-02T13:52:13.965Z,o5rnTWyxhE,2014-09-02T13:52:28.325Z,Johnston_v2,Providence,14-501 Apple
Project,2014-09-03T12:41:10.972Z,JVGegOrwTu,2014-09-03T12:41:20.568Z,IL,Chamlin,14-560
Project,2014-09-03T13:21:37.828Z,dY4SUUKK3S,2014-09-03T13:22:01.724Z,Bielefeld,Bielefeld,14-501 Apple (AFOC)
Project,2014-09-03T13:21:44.155Z,kyNrL6wWDf,2014-09-03T13:22:00.756Z,Flughafen,Bielefeld,14-501 Apple (AFOC)
Project,2014-09-03T13:22:28.359Z,aiRzM2njrq,2014-09-03T13:22:55.205Z,Airport_Leipzig,Leipzig,14-501 Apple (AFOC)
Project,2014-09-03T13:22:38.192Z,BK7Ahzp44v,2014-09-03T13:22:55.535Z,Leipzig_v2,Leipzig,14-501 Apple (AFOC)
Project,2014-09-03T13:22:47.779Z,2mQCNxTITg,2014-09-03T13:22:56.148Z,Markranstadt_v2,Leipzig,14-501 Apple (AFOC)
Project,2014-09-04T19:48:59.382Z,Bjg0UM5coy,2014-09-04T19:49:23.856Z,Naaldwijk,The_Hague,14-501 Apple (AFOC)
Project,2014-08-07T12:17:32.277Z,GcQu6Z0ptb,2014-08-07T12:19:02.652Z,Waimea_Canyon,Kauai,14-501 Apple
Project,2014-09-04T19:50:04.301Z,ptt83XLY0o,2014-09-04T19:50:26.082Z,Frechen_v2,Cologne,14-501 Apple (AFOC)
Project,2014-09-04T19:50:09.598Z,euS5s2Ox2S,2014-09-04T19:50:28.040Z,Dormagen_v5,Cologne,14-501 Apple (AFOC)
Project,2014-09-04T19:51:26.358Z,uxlrxVDG7d,2014-09-04T19:51:40.613Z,Bickenhill,Coventry,14-501 Apple (AFOC)
Project,2014-09-04T19:51:29.931Z,MB6fRcG71M,2014-09-04T19:51:43.165Z,Kenilworth,Coventry,14-501 Apple (AFOC)
Project,2014-09-04T19:51:58.766Z,kvzCuA79VO,2014-09-04T19:52:07.865Z,Leicester,Leicester,14-501 Apple (AFOC)
Project,2014-09-05T15:31:39.517Z,OgWfWs1Wca,2014-09-05T15:31:50.386Z,Lexington,Lexington,14-501 Apple
Project,2014-09-05T15:32:35.598Z,BfeZtFFjzo,2014-09-05T15:32:41.886Z,Broughton_v2,Preston,14-501 Apple (AFOC)
Project,2014-09-05T15:33:09.868Z,tIq3DsTvzx,2014-09-05T15:34:06.047Z,East_Islip,Long_Island,14-501 Apple
Project,2014-09-19T12:35:35.760Z,AvL1xQvbdh,2014-09-19T12:35:43.462Z,Ohare,Ohare,14-501 Apple
Project,2013-12-07T19:30:21.189Z,05uKvBZ1XE,2014-05-30T14:04:21.636Z,Bontay Bay,US Virgin Islands,13-501 Apple
Project,2014-08-07T18:45:47.881Z,jX18y3fqvk,2014-08-07T18:46:55.955Z,Amstelveen,Amsterdam,14-501 Apple (AFOC)
Project,2013-12-07T19:30:35.039Z,DqvrH9CNrr,2014-05-30T14:04:21.150Z,Annas Retreat,US Virgin Islands,13-501 Apple
Project,2013-12-07T19:30:42.851Z,F9U8tm0bov,2014-05-30T14:04:20.890Z,Cruz Bay,US Virgin Islands,13-501 Apple
Project,2013-12-07T19:30:48.345Z,reao6ih3e0,2014-05-30T14:04:20.692Z,St John,US Virgin Islands,13-501 Apple
Project,2013-12-07T19:30:53.375Z,aXbo9hu1ZN,2014-05-30T14:04:20.469Z,East End,US Virgin Islands,13-501 Apple
Project,2013-12-10T16:33:08.086Z,lQ8txLidOF,2014-05-30T14:04:20.181Z,Queenstown NS,Queenstown,13-501 Apple (AFOC)
Project,2014-08-07T18:49:26.631Z,NLeV2c4wwx,2014-08-07T18:50:12.796Z,Linkoping,Stockholm,14-501 Apple (AFOC)
Project,2013-12-10T17:54:06.909Z,rlrq7Jabrs,2014-05-30T14:04:19.664Z,Amity,Brisbane,13-501 Apple (AFOC)
Project,2013-12-10T20:11:12.231Z,KZ0I7XFYC3,2014-05-30T14:04:19.414Z,Mamelodi,Pretoria,13-501 Apple (AFOC)
Project,2013-12-10T20:11:21.897Z,RmLGQk4jbz,2014-05-30T14:04:19.184Z,Silverton,Pretoria,13-501 Apple (AFOC)
Project,2013-12-10T20:11:34.116Z,NdmkjY90YK,2014-05-30T14:04:18.985Z,Faerie Glen,Pretoria,13-501 Apple (AFOC)
Project,2014-08-15T12:39:46.125Z,tm87GgppfQ,2014-08-15T12:40:24.941Z,Bull_Ridge,Lake_Powell,14-501 Apple
Project,2013-12-10T20:11:46.546Z,DuanXziNiw,2014-05-30T14:04:18.465Z,Centurion,Pretoria,13-501 Apple (AFOC)
Project,2013-12-10T20:12:13.778Z,3O0wwqTZPH,2014-05-30T14:04:18.232Z,Atterdigeville,Pretoria,13-501 Apple (AFOC)
Project,2013-12-10T20:12:24.581Z,CQ2fANJOAU,2014-05-30T14:04:18.035Z,Pretoria CC,Pretoria,13-501 Apple (AFOC)
Project,2013-12-12T14:28:38.943Z,cJuHGCNwoG,2014-05-30T14:04:13.681Z,Soweto,Johannesburg,13-501 Apple (AFOC)
Project,2013-12-12T14:28:45.215Z,ZBBwURpCUF,2014-05-30T14:04:13.410Z,Midrand,Johannesburg,13-501 Apple (AFOC)
Project,2013-12-12T14:28:53.018Z,aEJrpCEjMV,2014-05-30T14:04:13.175Z,Olifantsfontein,Johannesburg,13-501 Apple (AFOC)
Project,2013-12-12T14:29:00.064Z,s7cpCE8nFD,2014-05-30T14:04:12.926Z,Kempton Park,Johannesburg,13-501 Apple (AFOC)
Project,2013-12-17T13:42:44.219Z,AnS8a1LElS,2014-05-30T14:04:12.671Z,Victoria Point,Brisbane,13-501 Apple (AFOC)
Project,2013-12-18T20:32:17.327Z,vfQv3GLtor,2014-05-30T14:04:12.412Z,Adelaide CC,Adelaide,13-501 Apple (AFOC)
Project,2013-12-18T20:32:58.839Z,css4dNr7hu,2014-05-30T14:04:12.173Z,West Lake,Adelaide,13-501 Apple (AFOC)
Project,2013-12-18T20:54:56.470Z,oqsdbKBky4,2014-05-30T14:04:11.937Z,Moorabbin,Melbourne,13-501 Apple (AFOC)
